cow_id,scan_number,day,conductivity_raw_mScm,temperature_C,conductivity_temp_adjusted_mScm,milk_pH,somatic_cell_count,milk_yield_L,clotting,as7343_F1,as7343_F2,as7343_FZ,as7343_F3,as7343_F4,as7343_F5,as7343_FY,as7343_FXL,as7343_F6,as7343_F7,as7343_F8,as7343_NIR,as7343_VIS,as7343_FD,conductivity_deviation,prev_risk_score,risk_moving_avg_3scan,risk_slope,risk_score,risk_label,split
C0078,4,12,6.094782212568884,37.31995160279308,5.883795118490727,7.009487900698272,473,12.605185522626508,1,1953,1473,4357,3484,5156,5772,7763,8136,7241,6869,6530,4379,32240,2113,1.194795118490727,39.31694186504868,43.50039419914194,28.59480745588688,67.91675738713671,Subclinical,train
C0779,1,3,4.828,35.91,4.79,6.724,196,17.73,0,1239,882,2778,2143,3056,3390,4579,4858,4234,4284,3625,2558,19137,1377,0.101,9.94,12.25,4.62,14.55,Healthy,train
C0142,2,6,5.501,37.09,5.335,6.916,322,13.82,0,1563,1086,3180,2544,3555,3918,4994,5724,5854,5459,4681,3198,23516,1682,0.646,24.42,27.68,12.94,37.36,Subclinical,train
C0770,5,15,4.681,35.7,4.663,6.798,149,17.46,0,1152,791,2328,1934,2600,2948,3875,4110,4109,3510,3526,2336,17559,1328,-0.026,7.58,9.14,3.85,11.43,Healthy,train
C0356,6,18,7.34,38.82,6.877,7.13,635,8.4,1,1965,1405,4376,3484,4490,5061,5566,7484,7021,7120,6169,4243,29908,1993,2.188,78.13,72.96,13.06,91.18,Clinical,train
C0073,6,18,6.353164477059551,38.06409938837036,6.046877457183032,7.118172362383331,359,10.514257094845982,0,1652,1255,3350,2738,3638,4242,5682,5885,5636,5128,5110,3589,24062,1720,1.3578774571830323,40.10033798156434,41.08410691124139,15.092291896051886,55.18008888373252,Subclinical,train
C0775,6,18,5.956868880420945,37.709221837522,5.705552998012981,7.045715624313215,259,9.239416039744064,1,2031,1504,4565,3706,4707,5285,7427,7792,7565,6761,6119,4246,32560,2143,1.0165529980129808,37.42877300058301,36.45402933489294,12.502221774406005,49.93099477498902,Subclinical,train
C0067,1,3,4.589,35.74,4.568,6.527,128,17.36,0,1107,929,2815,2070,2965,3238,4268,4863,4380,3963,3405,2321,19264,1393,-0.121,10.7,10.13,-2.59,8.11,Healthy,train
C0785,5,15,6.465535253040607,37.89355662654385,6.171501759059029,7.207399843387584,719,11.340014337267124,1,2107,1645,4405,3575,4918,5635,7164,7852,7065,6900,6165,4297,31166,2056,1.4825017590590297,70.88175156808641,66.15384072393748,15.594698312016083,86.47644988010249,Clinical,train
C0116,5,15,6.01475573205572,37.09533973546852,5.831938771866704,7.049274559716475,499,12.580404266631664,1,1893,1464,3876,3380,4971,5491,7501,7331,7361,6751,5772,3842,30436,2059,1.1429387718667037,35.828130125702664,43.01156051068634,32.35218342578305,68.17990928485406,Subclinical,train
C0701,2,6,3.838,35.79,3.817,6.415,144,22.57,0,1227,900,2601,2061,2775,3235,3973,4685,4278,4050,3630,2301,18484,1390,-0.872,7.05,7.22,0.34,7.39,Healthy,train
C0495,1,3,5.710786442491292,36.64718453763829,5.586262162399611,6.860485467711022,270,16.942718654947754,0,1368,1043,2841,2378,3528,3805,4902,6027,5511,5028,4137,2857,22483,1648,0.8972621623996104,22.44330262895921,24.867476748181712,12.596503979750574,35.03980660870978,Subclinical,train
C0056,2,6,5.718,36.95,5.56,6.961,339,12.53,0,1418,1040,3117,2426,3300,3923,5257,5141,4827,4800,4349,2967,21464,1536,0.871,25.87,27.96,12.73,38.59,Subclinical,train
C0419,5,15,4.442,36.05,4.396,6.65,144,18.91,0,1149,873,2646,1999,2607,3104,4014,4338,4462,3824,3241,2391,18177,1297,-0.293,12.2,12.2,0.0,12.2,Healthy,train
C0380,4,12,5.276,36.92,5.134,6.816,360,15.93,0,1328,1093,2822,2440,3671,4199,5319,5676,5468,5059,4365,2942,23183,1637,0.445,19.53,22.28,15.3,34.83,Subclinical,train
C0692,3,9,5.334617134173553,36.557831375973805,5.226965026373225,6.765774014042569,397,12.692016564779353,0,1511,1094,3231,2725,3482,3820,5192,5490,5812,4980,3944,2901,23358,1756,0.5379650263732257,22.16748163970606,26.839243909591453,14.757603287103535,36.92508492680959,Subclinical,train
C0788,1,3,4.601,35.27,4.621,6.688,186,19.14,0,1233,989,2847,2195,2908,3327,4321,4787,4356,4218,3989,2667,19517,1498,-0.068,15.13,14.48,-1.3,13.83,Healthy,train
C0739,6,18,6.483711090809497,37.24984363643741,6.268054848380336,6.935800697024412,463,14.12181100937762,1,1956,1436,4318,3421,4486,5390,6447,7275,6971,6280,6001,4330,29478,2000,1.579054848380336,38.2030686896147,46.42468606154053,37.83831292563294,76.04138161524764,Clinical,train
C0707,5,15,4.775,35.61,4.765,6.547,91,16.46,0,1066,811,2301,1876,2691,3019,4074,4278,3843,3535,3292,2239,16451,1251,0.076,12.72,12.81,-2.25,10.47,Healthy,train
C0144,1,3,5.411000115706576,36.71553374467592,5.286213729283516,6.881213497870366,302,14.05476128073212,0,1321,1030,2842,2282,3057,3294,4603,5101,4688,4407,3869,2663,20779,1518,0.5972137292835163,22.70261588843668,23.026889317041256,9.5232070963185,32.22582298475518,Subclinical,train
C0550,2,6,4.71,35.83,4.68,6.673,160,20.61,0,1120,820,2384,1960,2591,2951,3989,4378,4179,3765,3254,2250,17021,1262,-0.009,14.97,14.97,0.0,14.97,Healthy,train
C0414,4,12,4.72,35.71,4.701,6.673,160,20.56,0,1130,904,2604,2075,2982,3229,4334,4574,4136,3952,3785,2584,18067,1339,0.012,13.89,13.89,0.0,13.89,Healthy,train
C0385,6,18,4.092,36.03,4.051,6.52,118,19.25,0,1057,758,2331,1861,2767,2951,4203,4348,3891,3853,3257,2217,17293,1388,-0.638,8.13,7.58,-0.43,7.7,Healthy,train
C0783,6,18,6.91,38.56,6.508,7.21,464,9.4,0,1772,1276,3905,2993,4408,4901,5976,6516,6281,5634,5441,3653,27563,1857,1.819,53.47,55.1,20.75,74.22,Clinical,train
C0039,6,18,5.3884131839705125,36.40171112451775,5.295763460575209,6.79059889358121,322,17.781056854787582,0,1383,1039,2961,2507,3376,3862,5193,5606,5007,4903,4538,2935,21825,1536,0.6067634605752095,19.90331653595199,22.4608706246926,12.897981869870048,32.79869146053968,Subclinical,train
C0330,6,18,3.824,35.76,3.805,6.414,130,22.03,0,1051,824,2564,2004,2572,2949,3796,4426,3892,3819,3105,2015,16813,1366,-0.884,6.04,6.69,-0.1,5.95,Healthy,train
C0763,5,15,4.454,35.04,4.493,6.448,34,24.99,0,915,726,2072,1612,2201,2469,3300,4070,3590,3354,3025,2075,15289,1200,-0.196,6.0,6.8,1.66,7.66,Healthy,train
C0344,5,15,4.672,34.96,4.72,6.624,113,20.03,0,1056,760,2263,1764,2728,2976,4004,4328,4078,3699,3389,2204,16989,1320,0.031,11.55,10.66,-2.67,8.88,Healthy,train
C0214,6,18,5.272,35.24,5.298,6.722,60,19.51,0,974,757,2117,1735,2452,2737,3583,3923,3866,3432,2944,2128,16126,1214,0.609,14.51,13.85,-0.69,13.82,Healthy,train
C0610,3,9,4.554,34.72,4.621,6.732,154,15.71,0,1154,879,2630,1906,2937,3097,4058,4654,4248,4051,3388,2401,18197,1328,-0.068,10.27,9.64,-0.29,9.98,Healthy,train
C0439,4,12,5.278,36.25,5.203,6.807,235,15.05,0,1382,1043,3306,2486,3637,3866,5450,5302,4732,4355,4002,2754,22499,1614,0.514,10.69,14.99,11.35,22.04,Healthy,train
C0415,6,18,5.415,36.34,5.329,6.792,279,16.43,0,1211,951,2830,2281,3213,3679,4536,5474,5095,5175,4252,2902,21407,1494,0.64,18.12,19.93,9.65,27.78,Healthy,train
C0357,2,6,5.792388451968682,37.9543433438313,5.522445546894388,7.039285990813237,582,11.193710524939984,1,1825,1361,4027,3393,4559,5320,7083,7698,7178,6713,6404,4376,30373,2005,0.8334455468943875,50.570353151340754,50.1230339028792,23.45290629222538,74.02834515047778,Clinical,train
C0798,6,18,5.188,35.62,5.176,6.601,135,20.22,0,1275,951,2944,2174,3029,3364,4664,4980,4576,4073,3827,2496,19608,1448,0.487,18.37,17.01,-2.99,15.39,Healthy,train
C0632,6,18,5.732,36.27,5.648,6.781,414,13.82,0,1576,1222,3611,2795,4050,4669,6037,6113,5923,5444,4872,3458,24881,1724,0.959,29.98,30.19,14.16,44.14,Subclinical,train
C0708,6,18,5.635,36.74,5.502,6.961,409,14.38,0,1318,1022,2966,2454,3217,3785,4669,5590,5069,4641,4093,2737,20927,1477,0.813,27.14,28.5,15.09,42.23,Subclinical,train
C0668,3,9,5.841,37.0,5.675,6.871,314,15.05,0,1425,1152,3055,2735,3295,4035,5202,5100,5363,4645,4039,2855,22868,1616,0.986,27.25,30.15,14.79,42.03,Subclinical,train
C0753,3,9,6.354384951484518,37.1510378641026,6.157046796140383,6.913042394826817,442,10.216227184615589,1,2144,1538,4499,3780,4830,5399,6819,7223,7262,6457,6729,4245,30497,2107,1.4680467961403834,40.063914887495415,43.18334627890317,28.668226213360008,68.74422815587117,Clinical,train
C0247,4,12,4.839,35.99,4.794,6.733,221,18.8,0,1254,931,2805,2194,2879,3436,4398,4824,4504,4085,3806,2622,19788,1435,0.105,10.39,13.57,6.35,16.74,Healthy,train
C0303,3,9,5.545,36.17,5.474,6.832,283,16.14,0,1287,928,2919,2313,2959,3376,4776,4879,4553,4114,4214,2707,19581,1460,0.785,20.69,22.46,10.27,30.96,Subclinical,train
C0513,4,12,6.134124712986542,37.3065762987782,5.923809453230904,7.103446166368564,528,10.909790832598407,1,1752,1400,3912,3021,4509,5315,6721,7194,6619,6409,5956,3920,28239,1924,1.2348094532309035,41.90659191535529,46.17113874140371,27.623965908552663,69.5308211855404,Subclinical,train
C0197,2,6,5.194,35.43,5.201,6.647,77,23.13,0,1011,746,2136,1776,2503,2946,3790,4124,3898,3427,3428,2323,16068,1223,0.512,15.62,13.8,-2.76,12.87,Healthy,train
C0360,5,15,6.214,37.09,6.026,6.877,570,13.81,0,1580,1181,3129,2810,3730,4037,5527,5954,5413,4972,4534,3053,24034,1710,1.337,41.65,44.8,24.2,65.85,Subclinical,train
C0286,2,6,6.73,37.1,6.525,7.14,364,10.7,1,2224,1632,4681,4000,4998,5626,7192,8005,7670,8018,6833,4464,32950,2150,1.836,57.77,51.4,12.31,70.08,Clinical,train
C0362,5,15,4.82,34.88,4.877,6.652,175,20.78,0,1172,895,2694,2214,3008,3387,4484,4565,4992,4612,3513,2444,19562,1424,0.188,15.64,15.08,-2.51,13.14,Healthy,train
C0706,6,18,4.88,35.85,4.848,6.72,88,22.59,0,1038,780,2337,1938,2404,2805,3875,4080,3784,3065,3222,2165,16308,1281,0.159,9.43,12.25,3.85,13.28,Healthy,train
C0079,4,12,6.278,37.53,6.036,7.105,451,11.39,1,1746,1397,4071,3159,4773,5237,6590,7132,6727,6147,6007,3850,28703,1893,1.347,38.59,45.66,33.92,72.51,Clinical,train
C0183,1,3,4.986,35.45,4.991,6.624,123,15.69,0,1284,922,2811,2221,3093,3345,4754,5028,4466,4295,3952,2684,19908,1420,0.302,12.63,11.8,-0.99,11.64,Healthy,train
C0391,1,3,5.878,37.58,5.646,6.98,386,12.43,1,1901,1369,4114,3358,3937,4804,6081,7001,6380,6140,5839,3829,27511,1859,0.957,31.47,37.76,27.23,58.7,Subclinical,train
C0290,6,18,5.006,35.26,5.029,6.928,150,18.95,0,1223,906,2783,2134,2809,3209,4405,4936,4604,4517,3910,2614,19503,1393,0.34,14.15,13.61,-0.33,13.82,Healthy,train
C0301,5,15,6.485503490705203,37.90244082445386,6.18953991856549,7.233554521272532,571,8.340255152836644,1,2021,1446,4204,3488,4973,5626,6954,7470,6773,6555,6184,4069,30370,2008,1.5005399185654906,64.33287009644488,61.980835272614,18.13351038889445,82.46638048533931,Clinical,train
C0179,1,3,5.574,37.65,5.346,6.892,478,11.66,1,1786,1327,3789,3181,4793,5340,7251,7030,6525,6742,5906,4173,29350,1920,0.657,34.83,39.2,28.39,63.22,Subclinical,train
C0579,3,9,5.96524825023314,36.89858526493287,5.803935567537586,6.951660283461291,341,12.199511147017448,0,1555,1170,3423,2591,3721,4223,5271,5608,5157,5080,4379,3019,23438,1627,1.1149355675375854,27.7989546707935,29.596938428852845,15.8307456049522,43.63381381479627,Subclinical,train
C0318,1,3,4.642,34.01,4.773,6.572,200,20.55,0,1260,875,2732,2234,2967,3272,4792,4480,4893,4473,3711,2543,19406,1462,0.084,9.14,9.52,0.76,9.9,Healthy,train
C0372,6,18,6.423563332968431,38.5668676400425,6.049264588139777,6.883003622791773,564,8.712682109315505,1,1984,1339,4285,3161,4472,5718,6343,7978,7461,6490,5821,3744,30620,2147,1.3602645881397768,62.57128605390508,61.034374428130256,19.865432795559197,82.42578599916983,Clinical,train
C0312,4,12,5.914,36.83,5.765,6.881,381,15.5,0,1677,1189,3601,2786,3744,4359,5595,5622,5246,5186,4590,3054,23394,1631,1.076,27.64,30.72,18.31,45.95,Subclinical,train
C0600,5,15,6.245132837638697,37.30007156599455,6.033172639484473,6.992602862639783,425,10.31372529810895,0,1504,1108,2991,2480,3647,3983,5309,6113,6139,5236,4714,3119,24294,1685,1.3441726394844724,41.21040736852877,40.906552154893845,18.851945498316105,60.06235286684487,Subclinical,train
C0636,5,15,4.343,35.31,4.359,6.468,151,20.33,0,1197,881,2575,2030,2828,3118,3919,4294,4021,3953,3488,2375,18162,1371,-0.33,10.16,9.46,-0.84,9.32,Healthy,train
C0027,4,12,4.578,34.74,4.644,6.701,135,21.34,0,1182,851,2699,2072,2672,2965,3703,4799,4341,4152,3539,2430,18782,1427,-0.045,10.18,10.18,0.0,10.18,Healthy,train
C0157,3,9,4.422,34.97,4.467,6.753,177,20.22,0,1295,1006,2873,2436,2741,3433,4119,4666,4494,4413,3893,2716,19517,1458,-0.222,10.97,11.04,0.15,11.12,Healthy,train
C0679,1,3,5.155,36.39,5.068,6.748,209,18.1,0,1278,983,2937,2294,2992,3413,4503,5242,4918,4700,4031,2549,21320,1487,0.379,14.55,16.16,5.76,20.32,Healthy,train
C0310,4,12,5.376,35.64,5.362,6.708,133,23.43,0,1300,961,2799,2319,3016,3528,4534,4680,4251,4568,3969,2518,19973,1394,0.673,14.54,17.45,4.95,19.49,Healthy,train
C0459,4,12,4.642,35.94,4.603,6.717,126,24.25,0,1131,852,2525,1979,2456,2716,3704,3840,4052,3505,3554,2287,16709,1224,-0.086,8.82,10.36,3.06,11.89,Healthy,train
C0327,6,18,4.475,35.46,4.478,6.612,151,15.72,0,1198,907,2552,1931,2721,3173,4189,4849,4223,3843,3703,2523,18607,1416,-0.211,10.56,9.51,-0.64,9.92,Healthy,train
C0062,1,3,5.071,34.62,5.156,6.671,119,20.55,0,1189,905,2797,2193,2704,3592,4229,4450,4214,3697,3650,2489,18648,1378,0.467,9.52,9.43,2.12,11.63,Healthy,train
C0026,3,9,4.629,35.74,4.608,6.587,280,21.83,0,1267,892,2609,2284,3192,3649,4720,4969,4301,4594,3813,2610,19628,1433,-0.081,17.95,17.05,0.5,18.44,Healthy,train
C0396,4,12,5.762990735049382,36.820399860567626,5.618487217120284,6.904576454184427,306,15.101625219004063,0,1453,1112,3303,2633,3208,3856,4957,5164,5267,4703,4387,2901,21445,1555,0.9294872171202836,26.4053904580102,27.152684083543,9.413928247094288,35.8111069321967,Subclinical,train
C0661,3,9,4.823,35.12,4.858,6.64,208,14.86,0,1251,902,2684,2133,2851,3231,4286,4443,4063,3783,3605,2518,18629,1346,0.169,14.22,14.3,-0.65,13.57,Healthy,train
C0766,4,12,4.548,36.21,4.487,6.562,82,13.75,0,1017,806,2314,1754,2713,2864,3742,4270,4082,3592,3005,2152,17129,1258,-0.202,6.58,8.78,4.44,11.02,Healthy,train
C0619,4,12,4.547,35.99,4.505,6.722,186,19.23,0,1173,817,2378,2065,2699,3253,4153,4410,4022,3576,3453,2247,17722,1286,-0.184,12.56,13.12,0.42,12.98,Healthy,train
C0726,1,3,5.175,35.38,5.187,6.737,63,20.22,0,1007,725,2069,1774,2602,2916,3841,4270,3784,3502,3111,2022,16408,1320,0.498,13.23,13.87,1.27,14.51,Healthy,train
C0447,5,15,6.1,38.2,5.787,7.07,711,9.3,1,2217,1646,4549,3750,4983,5557,7155,8354,7898,7514,6431,4502,33760,2249,1.098,67.29,62.76,17.34,84.63,Clinical,train
C0496,4,12,4.252,35.51,4.251,6.604,174,18.25,0,1169,976,2748,2166,3259,3700,4881,4463,4314,3757,4061,2660,19764,1470,-0.438,9.14,9.35,-0.59,8.56,Healthy,train
C0141,5,15,5.53744918293274,37.20004839720691,5.358445956452279,6.998731044427291,471,11.674104651672074,1,1795,1181,3544,2854,4180,5034,6435,6387,6781,6077,5221,3618,27861,1859,0.6694459564522784,30.238093910499245,35.827524720960724,31.02148664704083,61.24708459064065,Subclinical,train
C0150,3,9,5.687,37.1,5.514,6.906,325,13.79,0,1357,1043,3127,2406,3226,3812,5232,5770,5563,5224,4404,2933,22700,1554,0.825,28.16,28.26,12.22,40.38,Subclinical,train
C0249,1,3,5.725,36.61,5.604,6.896,183,13.79,0,1320,935,2680,2253,3101,3825,4880,4890,4402,4277,3933,2730,20028,1386,0.915,22.78,22.64,7.51,30.29,Subclinical,train
C0199,3,9,4.81,34.95,4.86,6.684,126,19.87,0,1059,829,2490,2003,2613,3188,3801,4247,4192,3707,3194,2273,17616,1372,0.171,9.5,9.99,0.98,10.48,Healthy,train
C0764,1,3,6.145054220855271,37.42481223647472,5.9201293262653865,7.07671624650975,674,11.316120212038388,1,1845,1207,4225,3290,5592,5188,7024,7369,6946,6954,5961,3951,31303,2135,1.231129326265387,51.78060984905242,56.63067946423524,30.81532699389092,82.60074907941804,Clinical,train
C0046,1,3,7.718494346400598,38.74549354122532,7.250395638155534,6.876893356825585,811,5.475072639499538,0,1997,1465,4194,3260,4240,5067,6224,6486,6465,6555,5629,3769,29164,1908,2.5613956381555334,85.17162572895033,78.36103270904961,12.396448416664937,97.56807414561526,Clinical,train
C0505,4,12,5.753,37.42,5.543,6.929,432,11.6,1,1859,1322,3883,3180,4035,4829,6232,6987,6370,5830,5448,3983,27954,1931,0.854,34.32,39.37,25.29,59.61,Subclinical,train
C0483,2,6,5.192,35.54,5.188,6.686,173,20.65,0,1255,978,2908,2239,3392,3824,5090,5347,4741,4318,4203,2698,21100,1508,0.499,17.12,17.55,0.86,17.98,Healthy,train
C0067,6,18,4.983,35.96,4.939,6.73,229,18.06,0,1349,1006,2840,2357,3283,3752,4752,4984,4444,4517,4156,2731,20669,1488,0.25,11.09,14.84,7.5,18.59,Healthy,train
C0647,4,12,5.619,37.11,5.447,7.083,412,12.66,1,1745,1236,3598,2887,4046,4795,6478,6462,5991,5936,5566,3603,26342,1876,0.758,30.43,35.66,23.04,53.47,Subclinical,train
C0181,4,12,5.739887130935113,36.75013863925843,5.60374653401854,6.893534659814607,321,12.736851519011235,0,1319,986,2787,2256,3485,3865,4962,5515,5187,4660,4247,2783,21337,1499,0.9147465340185392,23.877346811904516,26.539564505643263,14.834771930134812,38.709207852008426,Subclinical,train
C0591,3,9,5.578,36.81,5.439,6.846,383,16.87,0,1579,1130,3252,2577,3600,3907,5045,5739,5531,5207,4746,3192,23089,1604,0.75,24.52,27.44,15.86,40.39,Subclinical,train
C0477,1,3,4.577,35.82,4.549,6.619,169,19.33,0,1160,900,2444,2159,2875,3409,4317,4596,4291,4241,3612,2582,18401,1450,-0.14,13.51,13.61,-0.31,13.2,Healthy,train
C0694,6,18,5.025,34.92,5.08,6.635,100,22.05,0,1079,778,2203,1827,2448,2965,3564,4383,4037,3607,3386,2279,16495,1315,0.391,11.47,10.09,-1.52,9.95,Healthy,train
C0630,5,15,4.862,35.72,4.842,6.563,124,8.91,0,1156,909,2651,2014,2992,3473,4402,4816,4376,4112,3615,2498,19279,1412,0.153,12.99,12.99,0.0,12.99,Healthy,train
C0117,1,3,5.228,36.92,5.087,6.863,395,11.56,1,1738,1374,3660,3187,4407,4668,6411,6736,6336,6255,5563,3719,26556,1795,0.398,23.42,29.93,24.15,47.57,Subclinical,train
C0391,5,15,6.8032248302693885,36.75704082552877,6.640723922033394,7.082435940378478,567,13.30542738621143,1,2168,1552,4063,3579,4513,4614,5693,7097,6714,6873,6015,4193,30768,2094,1.951723922033394,47.57137536555114,51.522403669016754,30.908566790767946,78.47879816549163,Clinical,train
C0624,3,9,6.055000232378886,37.304049186151815,5.836462147539709,6.941739145589927,326,11.87008158962155,0,1492,1121,3283,2556,3664,4228,5140,5601,5303,5118,4311,2940,23280,1631,1.147462147539709,30.978509225147448,30.883292136946,14.44095342811065,45.4194626532581,Subclinical,train
C0516,3,9,6.055039930259638,36.62948317803399,5.924572050296139,6.960363870818747,339,15.506746087499002,0,1704,1262,3734,2676,3842,4529,6040,6201,6344,5650,4606,3372,26488,1794,1.2355720502961394,28.713162183193457,29.69913223180401,14.519621651829056,43.23278383502251,Subclinical,train
C0729,1,3,4.716,35.3,4.734,6.571,126,17.02,0,1068,799,2254,1851,2480,2780,3573,4129,3666,3696,3332,2388,16132,1213,0.045,10.77,12.59,2.77,13.54,Healthy,train
C0530,2,6,4.501,35.81,4.474,6.733,88,21.72,0,1019,851,2403,1868,2495,2698,3598,3960,3506,3551,2990,2179,16066,1173,-0.215,7.79,9.78,3.19,10.99,Healthy,train
C0118,6,18,4.93,36.54,4.833,6.743,100,23.87,0,1097,839,2353,1765,2719,2561,3845,4660,4109,3807,3445,2296,16708,1243,0.144,12.48,12.48,0.0,12.48,Healthy,train
C0092,2,6,4.501,35.83,4.473,6.54,102,18.12,0,989,818,2218,1707,2585,2922,3715,4202,3741,3454,3036,2023,16624,1296,-0.216,7.92,7.34,-0.33,7.59,Healthy,train
C0263,1,3,4.884,36.73,4.77,6.471,160,20.6,0,1157,846,2584,2037,3064,3532,4307,4744,4544,4192,3548,2470,19101,1379,0.081,13.24,14.39,2.3,15.54,Healthy,train
C0322,2,6,6.094924186821149,37.85452874318498,5.824848679924252,7.042868009110454,444,11.908680647980816,1,1891,1445,4377,3211,4424,4901,6787,7138,6614,6247,5614,3757,29441,1975,1.1358486799242526,40.55528297683953,44.56037767370355,27.52434046320948,68.07396306794406,Subclinical,train
C0782,4,12,4.205,36.0,4.165,6.584,161,17.54,0,1295,886,2757,2244,3323,3749,4663,5487,5323,4591,4139,2844,20922,1441,-0.524,10.24,10.24,0.0,10.24,Healthy,train
C0047,5,15,4.695,35.4,4.704,6.831,196,18.94,0,1205,852,2671,2056,2639,3130,3916,4461,4091,3817,3837,2384,17622,1298,0.015,13.06,11.04,-3.01,10.05,Healthy,train
C0036,4,12,4.666,35.02,4.709,6.608,216,15.73,0,1188,895,2627,1975,2592,2997,4095,4307,3801,4008,3516,2419,17853,1303,0.02,13.57,13.84,0.16,13.73,Healthy,train
C0004,4,12,4.948,35.37,4.96,6.72,175,18.12,0,1027,829,2267,1938,2854,3305,3873,4578,4063,3721,3470,2331,18015,1288,0.271,15.96,15.63,-0.65,15.31,Healthy,train
C0485,6,18,4.461,35.82,4.434,6.793,125,15.9,0,1191,966,2628,2026,2700,3282,4089,4768,4313,4068,3592,2203,18615,1474,-0.255,10.57,9.09,-2.97,7.6,Healthy,train
C0503,5,15,6.703267261274991,37.42653488984031,6.45734273018688,7.011745035413366,388,12.123699665464295,1,2068,1603,4392,3629,4464,4452,5995,6630,7023,6501,6405,4447,28858,1919,1.76834273018688,40.97785119396765,45.64657453458284,32.119179236310224,73.09703043027787,Clinical,train
C0786,1,3,4.849,35.63,4.837,6.727,148,22.67,0,1004,840,2330,1696,2662,3189,4191,4398,4035,3970,3604,2345,16890,1325,0.148,11.76,14.04,2.28,14.04,Healthy,train
C0599,2,6,4.748,35.04,4.789,6.692,203,24.87,0,1230,887,2458,2115,2988,3239,4566,4713,4554,4088,3624,2370,18820,1399,0.1,16.3,14.92,-3.37,12.93,Healthy,train
C0728,2,6,4.82,35.42,4.827,6.66,188,19.75,0,1301,984,2812,2202,2974,3579,4776,5085,4678,4690,3913,2614,21448,1532,0.138,13.39,13.06,1.09,14.48,Healthy,train
C0070,1,3,5.399,36.74,5.272,6.891,300,13.64,0,1311,1028,2844,2272,3053,3264,4596,5060,4661,4385,3868,2667,20794,1526,0.583,23.27,23.43,9.19,32.46,Subclinical,train
C0457,5,15,5.820429841619257,37.05285968323852,5.648047041738407,6.904524894909295,357,14.489330746060553,0,1409,1068,2999,2532,3341,3863,4764,5661,5435,5006,4418,3114,22361,1643,0.9590470417384066,29.62611703958779,29.887628516815145,12.78021742602244,42.39983672878381,Subclinical,train
C0393,5,15,6.27,38.08,5.963,7.03,549,8.4,1,1816,1477,4246,3382,4726,5089,6855,6611,6965,6090,5926,4035,28621,1869,1.274,59.61,56.77,16.77,76.38,Clinical,train
C0799,5,15,4.678,36.18,4.618,6.792,66,19.71,0,941,701,1938,1502,2412,2652,3337,3636,3375,3205,2895,1966,14723,1188,-0.071,8.58,10.33,3.59,12.17,Healthy,train
C0425,3,9,5.431737984471197,37.00887770098761,5.2763912256563295,6.866561149506195,286,14.82805747530976,0,1365,1080,2980,2415,3424,3943,5273,5416,5149,4792,4115,2946,22632,1560,0.5873912256563291,22.1630773340997,24.67245849064488,12.35750992939497,34.51058726349467,Subclinical,train
C0451,5,15,4.897,35.26,4.919,6.516,102,18.59,0,1057,776,2237,1892,2642,3137,3970,4532,3976,3873,3269,2201,17200,1237,0.23,10.37,12.13,2.69,13.05,Healthy,train
C0009,5,15,4.814,35.43,4.82,6.55,192,19.74,0,1197,912,2656,2177,2892,3151,4374,4595,4231,4082,3564,2522,18630,1356,0.131,13.74,14.23,-0.15,13.58,Healthy,train
C0798,1,3,5.431282666427583,36.930034421093865,5.283763734825957,6.829797329004067,382,15.711751341208403,0,1334,1075,2813,2403,3655,4147,5364,5747,5446,5067,4391,2940,23133,1623,0.5947637348259567,23.420846779146714,25.696720382461525,15.799212449419857,39.22005922856657,Subclinical,train
C0672,1,3,3.887,34.89,3.932,6.829,155,20.43,0,1166,919,2510,2026,3115,3570,4802,4610,4148,3997,3637,2380,19016,1474,-0.757,7.28,5.94,-2.68,4.6,Healthy,train
C0595,2,6,6.658,37.59,6.394,7.002,405,11.55,1,2073,1578,4360,3627,4492,4488,6027,6658,7006,6603,6417,4466,28919,1922,1.705,44.2,47.55,29.4,73.6,Clinical,train
C0791,2,6,6.170475113519188,36.96170961973334,5.997827464542219,7.033680503690505,408,12.453592366626264,1,1795,1359,4065,3254,4777,5302,7336,8044,7061,6399,6160,3938,30426,2109,1.3088274645422182,34.270086563579795,40.21457800803229,27.079691132387836,61.348136932630254,Subclinical,train
C0515,3,9,6.551553505713151,37.75667758609243,6.268763620671668,6.979161522986962,536,11.3357387936785,1,1949,1460,4207,3398,4531,5278,6566,7335,6927,6361,6042,4210,29536,1981,1.579763620671668,52.98745172090021,55.08447758419558,27.21316523192453,80.20424137811119,Clinical,train
C0156,1,3,5.526977786005928,36.546424853541616,5.41705373173391,6.811,393,13.52891634906545,0,1524,1101,3194,2680,3514,3901,5132,5488,5660,4966,4057,2917,23268,1718,0.72805373173391,23.836869133423058,28.233414073191383,15.698644205828089,39.535044057721386,Subclinical,train
C0755,4,12,4.989,35.55,4.984,6.533,148,21.01,0,1196,899,2707,2136,3103,3622,4544,5191,4594,4022,3801,2938,19660,1395,0.295,13.61,15.09,3.31,16.93,Healthy,train
C0049,1,3,6.694138612637551,37.71967165474073,6.412019846952632,7.110737738947091,503,8.67786783158728,0,1682,1300,3496,2817,3900,4304,5525,6168,5861,5867,4902,3404,26067,1765,1.723019846952632,53.473441397904736,54.362051119984166,20.539923103116507,74.01373337049479,Clinical,train
